route_id,route_short_name_sched,route_long_name_sched,route_type,n_trips,route_short_name_delay,route_long_name_delay,n_events,avg_delay_min,share_over_5min,share_on_time_or_early,impact_score,route_short_name,route_long_name,norm_impact,norm_trips,norm_share_over_5,priority_score
18906_700,588,,700,56,,,0.0,0.0,0.0,0.0,0.0,588,,0.0,0.017994858611825194,0.0,0.005398457583547558
27940_700,527,,700,56,,,0.0,0.0,0.0,0.0,0.0,527,,0.0,0.017994858611825194,0.0,0.005398457583547558
16734_700,682,,700,56,,,0.0,0.0,0.0,0.0,0.0,682,,0.0,0.017994858611825194,0.0,0.005398457583547558
19062_100,RE15,,100,56,,,0.0,0.0,0.0,0.0,0.0,RE15,,0.0,0.017994858611825194,0.0,0.005398457583547558
23389_106,RB15,,106,56,,,0.0,0.0,0.0,0.0,0.0,RB15,,0.0,0.017994858611825194,0.0,0.005398457583547558
17480_700,N25,,700,55,,,0.0,0.0,0.0,0.0,0.0,N25,,0.0,0.017673521850899744,0.0,0.005302056555269923
26794_100,TES,,100,55,,,0.0,0.0,0.0,0.0,0.0,TES,,0.0,0.017673521850899744,0.0,0.005302056555269923
337_700,N2,,700,55,,,0.0,0.0,0.0,0.0,0.0,N2,,0.0,0.017673521850899744,0.0,0.005302056555269923
27005_700,886,,700,55,,,0.0,0.0,0.0,0.0,0.0,886,,0.0,0.017673521850899744,0.0,0.005302056555269923
27299_700,439,,700,55,,,0.0,0.0,0.0,0.0,0.0,439,,0.0,0.017673521850899744,0.0,0.005302056555269923
27288_700,428,,700,55,,,0.0,0.0,0.0,0.0,0.0,428,,0.0,0.017673521850899744,0.0,0.005302056555269923
10296_700,657,,700,55,,,0.0,0.0,0.0,0.0,0.0,657,,0.0,0.017673521850899744,0.0,0.005302056555269923
4258_700,909,,700,55,,,0.0,0.0,0.0,0.0,0.0,909,,0.0,0.017673521850899744,0.0,0.005302056555269923
21681_700,N77,,700,55,,,0.0,0.0,0.0,0.0,0.0,N77,,0.0,0.017673521850899744,0.0,0.005302056555269923
10683_700,685,,700,55,,,0.0,0.0,0.0,0.0,0.0,685,,0.0,0.017673521850899744,0.0,0.005302056555269923
13889_700,792,,700,54,,,0.0,0.0,0.0,0.0,0.0,792,,0.0,0.017352185089974295,0.0,0.005205655526992288
19235_700,RB63,,700,54,,,0.0,0.0,0.0,0.0,0.0,RB63,,0.0,0.017352185089974295,0.0,0.005205655526992288
17680_100,RB45,,100,54,,,0.0,0.0,0.0,0.0,0.0,RB45,,0.0,0.017352185089974295,0.0,0.005205655526992288
25529_700,511,,700,54,,,0.0,0.0,0.0,0.0,0.0,511,,0.0,0.017352185089974295,0.0,0.005205655526992288
5382_700,739,,700,53,,,0.0,0.0,0.0,0.0,0.0,739,,0.0,0.01703084832904884,0.0,0.005109254498714653
26978_700,800,,700,53,,,0.0,0.0,0.0,0.0,0.0,800,,0.0,0.01703084832904884,0.0,0.005109254498714653
26993_700,868,,700,53,,,0.0,0.0,0.0,0.0,0.0,868,,0.0,0.01703084832904884,0.0,0.005109254498714653
17510_700,N97,,700,53,,,0.0,0.0,0.0,0.0,0.0,N97,,0.0,0.01703084832904884,0.0,0.005109254498714653
18884_700,551,,700,53,,,0.0,0.0,0.0,0.0,0.0,551,,0.0,0.01703084832904884,0.0,0.005109254498714653
22452_700,542,,700,52,,,0.0,0.0,0.0,0.0,0.0,542,,0.0,0.016709511568123392,0.0,0.005012853470437018
1931_700,662,,700,52,,,0.0,0.0,0.0,0.0,0.0,662,,0.0,0.016709511568123392,0.0,0.005012853470437018
18362_700,955,,700,52,,,0.0,0.0,0.0,0.0,0.0,955,,0.0,0.016709511568123392,0.0,0.005012853470437018
4227_700,876,,700,52,,,0.0,0.0,0.0,0.0,0.0,876,,0.0,0.016709511568123392,0.0,0.005012853470437018
27954_700,570,,700,52,,,0.0,0.0,0.0,0.0,0.0,570,,0.0,0.016709511568123392,0.0,0.005012853470437018
11364_700,X15,,700,52,,,0.0,0.0,0.0,0.0,0.0,X15,,0.0,0.016709511568123392,0.0,0.005012853470437018
22696_700,717,,700,51,,,0.0,0.0,0.0,0.0,0.0,717,,0.0,0.016388174807197942,0.0,0.004916452442159383
17694_3,338,,3,51,,,0.0,0.0,0.0,0.0,0.0,338,,0.0,0.016388174807197942,0.0,0.004916452442159383
17809_700,901,,700,51,,,0.0,0.0,0.0,0.0,0.0,901,,0.0,0.016388174807197942,0.0,0.004916452442159383
18352_700,942,,700,51,,,0.0,0.0,0.0,0.0,0.0,942,,0.0,0.016388174807197942,0.0,0.004916452442159383
24057_100,RE10,,100,51,,,0.0,0.0,0.0,0.0,0.0,RE10,,0.0,0.016388174807197942,0.0,0.004916452442159383
5243_700,812,,700,51,,,0.0,0.0,0.0,0.0,0.0,812,,0.0,0.016388174807197942,0.0,0.004916452442159383
27314_700,463,,700,50,,,0.0,0.0,0.0,0.0,0.0,463,,0.0,0.016066838046272493,0.0,0.004820051413881748
24839_700,616,,700,50,,,0.0,0.0,0.0,0.0,0.0,616,,0.0,0.016066838046272493,0.0,0.004820051413881748
27285_700,424,,700,50,,,0.0,0.0,0.0,0.0,0.0,424,,0.0,0.016066838046272493,0.0,0.004820051413881748
5235_700,803,,700,50,,,0.0,0.0,0.0,0.0,0.0,803,,0.0,0.016066838046272493,0.0,0.004820051413881748
17846_3,954,,3,49,,,0.0,0.0,0.0,0.0,0.0,954,,0.0,0.015745501285347043,0.0,0.004723650385604113
6625_700,768,,700,49,,,0.0,0.0,0.0,0.0,0.0,768,,0.0,0.015745501285347043,0.0,0.004723650385604113
5342_700,475,,700,49,,,0.0,0.0,0.0,0.0,0.0,475,,0.0,0.015745501285347043,0.0,0.004723650385604113
4519_700,765,,700,49,,,0.0,0.0,0.0,0.0,0.0,765,,0.0,0.015745501285347043,0.0,0.004723650385604113
22755_700,N96,,700,49,,,0.0,0.0,0.0,0.0,0.0,N96,,0.0,0.015745501285347043,0.0,0.004723650385604113
22698_700,740,,700,49,,,0.0,0.0,0.0,0.0,0.0,740,,0.0,0.015745501285347043,0.0,0.004723650385604113
1934_700,665,,700,49,,,0.0,0.0,0.0,0.0,0.0,665,,0.0,0.015745501285347043,0.0,0.004723650385604113
25219_700,T9,,700,49,,,0.0,0.0,0.0,0.0,0.0,T9,,0.0,0.015745501285347043,0.0,0.004723650385604113
18364_700,957,,700,49,,,0.0,0.0,0.0,0.0,0.0,957,,0.0,0.015745501285347043,0.0,0.004723650385604113
18329_700,568,,700,49,,,0.0,0.0,0.0,0.0,0.0,568,,0.0,0.015745501285347043,0.0,0.004723650385604113
4518_700,764,,700,48,,,0.0,0.0,0.0,0.0,0.0,764,,0.0,0.015424164524421594,0.0,0.004627249357326478
17389_700,320,,700,48,,,0.0,0.0,0.0,0.0,0.0,320,,0.0,0.015424164524421594,0.0,0.004627249357326478
26979_700,849,,700,48,,,0.0,0.0,0.0,0.0,0.0,849,,0.0,0.015424164524421594,0.0,0.004627249357326478
4226_700,875,,700,48,,,0.0,0.0,0.0,0.0,0.0,875,,0.0,0.015424164524421594,0.0,0.004627249357326478
27286_700,426,,700,48,,,0.0,0.0,0.0,0.0,0.0,426,,0.0,0.015424164524421594,0.0,0.004627249357326478
27268_700,403,,700,48,,,0.0,0.0,0.0,0.0,0.0,403,,0.0,0.015424164524421594,0.0,0.004627249357326478
5234_700,802,,700,48,,,0.0,0.0,0.0,0.0,0.0,802,,0.0,0.015424164524421594,0.0,0.004627249357326478
13728_700,793,,700,48,,,0.0,0.0,0.0,0.0,0.0,793,,0.0,0.015424164524421594,0.0,0.004627249357326478
17469_700,N5,,700,48,,,0.0,0.0,0.0,0.0,0.0,N5,,0.0,0.015424164524421594,0.0,0.004627249357326478
13109_700,18,,700,48,,,0.0,0.0,0.0,0.0,0.0,18,,0.0,0.015424164524421594,0.0,0.004627249357326478
19137_700,504,,700,48,,,0.0,0.0,0.0,0.0,0.0,504,,0.0,0.015424164524421594,0.0,0.004627249357326478
18934_700,634,,700,48,,,0.0,0.0,0.0,0.0,0.0,634,,0.0,0.015424164524421594,0.0,0.004627249357326478
26981_700,851,,700,47,,,0.0,0.0,0.0,0.0,0.0,851,,0.0,0.015102827763496144,0.0,0.004530848329048843
16859_700,N16,,700,47,,,0.0,0.0,0.0,0.0,0.0,N16,,0.0,0.015102827763496144,0.0,0.004530848329048843
6621_700,756,,700,47,,,0.0,0.0,0.0,0.0,0.0,756,,0.0,0.015102827763496144,0.0,0.004530848329048843
27968_700,598,,700,47,,,0.0,0.0,0.0,0.0,0.0,598,,0.0,0.015102827763496144,0.0,0.004530848329048843
27951_700,558,,700,47,,,0.0,0.0,0.0,0.0,0.0,558,,0.0,0.015102827763496144,0.0,0.004530848329048843
24109_700,RE1,,700,47,,,0.0,0.0,0.0,0.0,0.0,RE1,,0.0,0.015102827763496144,0.0,0.004530848329048843
18899_700,581,,700,47,,,0.0,0.0,0.0,0.0,0.0,581,,0.0,0.015102827763496144,0.0,0.004530848329048843
28039_700,RE4A,,700,47,,,0.0,0.0,0.0,0.0,0.0,RE4A,,0.0,0.015102827763496144,0.0,0.004530848329048843
17473_700,N9,,700,47,,,0.0,0.0,0.0,0.0,0.0,N9,,0.0,0.015102827763496144,0.0,0.004530848329048843
22724_700,791,,700,47,,,0.0,0.0,0.0,0.0,0.0,791,,0.0,0.015102827763496144,0.0,0.004530848329048843
18950_109,S3,,109,47,,,0.0,0.0,0.0,0.0,0.0,S3,,0.0,0.015102827763496144,0.0,0.004530848329048843
5256_3,838,,3,47,,,0.0,0.0,0.0,0.0,0.0,838,,0.0,0.015102827763496144,0.0,0.004530848329048843
5607_700,N4,,700,47,,,0.0,0.0,0.0,0.0,0.0,N4,,0.0,0.015102827763496144,0.0,0.004530848329048843
26988_700,858,,700,46,,,0.0,0.0,0.0,0.0,0.0,858,,0.0,0.014781491002570694,0.0,0.0044344473007712085
18363_700,956,,700,46,,,0.0,0.0,0.0,0.0,0.0,956,,0.0,0.014781491002570694,0.0,0.0044344473007712085
18889_700,560,,700,46,,,0.0,0.0,0.0,0.0,0.0,560,,0.0,0.014781491002570694,0.0,0.0044344473007712085
13443_700,17,,700,46,,,0.0,0.0,0.0,0.0,0.0,17,,0.0,0.014781491002570694,0.0,0.0044344473007712085
27935_700,521,,700,46,,,0.0,0.0,0.0,0.0,0.0,521,,0.0,0.014781491002570694,0.0,0.0044344473007712085
27346_700,T,,700,46,,,0.0,0.0,0.0,0.0,0.0,T,,0.0,0.014781491002570694,0.0,0.0044344473007712085
17834_700,942,,700,46,,,0.0,0.0,0.0,0.0,0.0,942,,0.0,0.014781491002570694,0.0,0.0044344473007712085
17435_700,M1,,700,45,,,0.0,0.0,0.0,0.0,0.0,M1,,0.0,0.014460154241645245,0.0,0.004338046272493574
17841_3,949,,3,45,,,0.0,0.0,0.0,0.0,0.0,949,,0.0,0.014460154241645245,0.0,0.004338046272493574
4505_700,713,,700,45,,,0.0,0.0,0.0,0.0,0.0,713,,0.0,0.014460154241645245,0.0,0.004338046272493574
15714_700,742,,700,45,,,0.0,0.0,0.0,0.0,0.0,742,,0.0,0.014460154241645245,0.0,0.004338046272493574
4232_700,881,,700,45,,,0.0,0.0,0.0,0.0,0.0,881,,0.0,0.014460154241645245,0.0,0.004338046272493574
13126_700,37,,700,45,,,0.0,0.0,0.0,0.0,0.0,37,,0.0,0.014460154241645245,0.0,0.004338046272493574
21726_700,935,,700,45,,,0.0,0.0,0.0,0.0,0.0,935,,0.0,0.014460154241645245,0.0,0.004338046272493574
22705_700,748,,700,45,,,0.0,0.0,0.0,0.0,0.0,748,,0.0,0.014460154241645245,0.0,0.004338046272493574
17833_700,941,,700,45,,,0.0,0.0,0.0,0.0,0.0,941,,0.0,0.014460154241645245,0.0,0.004338046272493574
27360_700,X8,,700,44,,,0.0,0.0,0.0,0.0,0.0,X8,,0.0,0.014138817480719794,0.0,0.004241645244215938
27349_700,S,,700,44,,,0.0,0.0,0.0,0.0,0.0,S,,0.0,0.014138817480719794,0.0,0.004241645244215938
22624_700,540,,700,44,,,0.0,0.0,0.0,0.0,0.0,540,,0.0,0.014138817480719794,0.0,0.004241645244215938
6618_700,753,,700,44,,,0.0,0.0,0.0,0.0,0.0,753,,0.0,0.014138817480719794,0.0,0.004241645244215938
1933_700,664,,700,44,,,0.0,0.0,0.0,0.0,0.0,664,,0.0,0.014138817480719794,0.0,0.004241645244215938
4499_700,706,,700,44,,,0.0,0.0,0.0,0.0,0.0,706,,0.0,0.014138817480719794,0.0,0.004241645244215938
5257_700,839,,700,44,,,0.0,0.0,0.0,0.0,0.0,839,,0.0,0.014138817480719794,0.0,0.004241645244215938
18355_700,945,,700,44,,,0.0,0.0,0.0,0.0,0.0,945,,0.0,0.014138817480719794,0.0,0.004241645244215938
5348_700,504,,700,44,,,0.0,0.0,0.0,0.0,0.0,504,,0.0,0.014138817480719794,0.0,0.004241645244215938
6626_700,769,,700,44,,,0.0,0.0,0.0,0.0,0.0,769,,0.0,0.014138817480719794,0.0,0.004241645244215938
6622_700,758,,700,44,,,0.0,0.0,0.0,0.0,0.0,758,,0.0,0.014138817480719794,0.0,0.004241645244215938
10271_109,S9,,109,44,,,0.0,0.0,0.0,0.0,0.0,S9,,0.0,0.014138817480719794,0.0,0.004241645244215938
22706_700,752,,700,44,,,0.0,0.0,0.0,0.0,0.0,752,,0.0,0.014138817480719794,0.0,0.004241645244215938
17466_700,N1,,700,44,,,0.0,0.0,0.0,0.0,0.0,N1,,0.0,0.014138817480719794,0.0,0.004241645244215938
13136_700,47,,700,44,,,0.0,0.0,0.0,0.0,0.0,47,,0.0,0.014138817480719794,0.0,0.004241645244215938
13113_700,21,,700,43,,,0.0,0.0,0.0,0.0,0.0,21,,0.0,0.013817480719794344,0.0,0.004145244215938303
18940_700,646,,700,43,,,0.0,0.0,0.0,0.0,0.0,646,,0.0,0.013817480719794344,0.0,0.004145244215938303
16735_700,683,,700,43,,,0.0,0.0,0.0,0.0,0.0,683,,0.0,0.013817480719794344,0.0,0.004145244215938303
15020_700,14,,700,43,,,0.0,0.0,0.0,0.0,0.0,14,,0.0,0.013817480719794344,0.0,0.004145244215938303
26785_100,RB26,,100,43,,,0.0,0.0,0.0,0.0,0.0,RB26,,0.0,0.013817480719794344,0.0,0.004145244215938303
24172_700,RE4,,700,43,,,0.0,0.0,0.0,0.0,0.0,RE4,,0.0,0.013817480719794344,0.0,0.004145244215938303
17813_700,905,,700,43,,,0.0,0.0,0.0,0.0,0.0,905,,0.0,0.013817480719794344,0.0,0.004145244215938303
13118_700,26,,700,43,,,0.0,0.0,0.0,0.0,0.0,26,,0.0,0.013817480719794344,0.0,0.004145244215938303
5232_700,801,,700,43,,,0.0,0.0,0.0,0.0,0.0,801,,0.0,0.013817480719794344,0.0,0.004145244215938303
19131_700,491,,700,43,,,0.0,0.0,0.0,0.0,0.0,491,,0.0,0.013817480719794344,0.0,0.004145244215938303
22718_700,779,,700,43,,,0.0,0.0,0.0,0.0,0.0,779,,0.0,0.013817480719794344,0.0,0.004145244215938303
4251_700,902,,700,43,,,0.0,0.0,0.0,0.0,0.0,902,,0.0,0.013817480719794344,0.0,0.004145244215938303
19714_700,RB49,,700,43,,,0.0,0.0,0.0,0.0,0.0,RB49,,0.0,0.013817480719794344,0.0,0.004145244215938303
27308_700,457,,700,43,,,0.0,0.0,0.0,0.0,0.0,457,,0.0,0.013817480719794344,0.0,0.004145244215938303
26999_700,879,,700,42,,,0.0,0.0,0.0,0.0,0.0,879,,0.0,0.013496143958868894,0.0,0.004048843187660668
4267_700,919,,700,42,,,0.0,0.0,0.0,0.0,0.0,919,,0.0,0.013496143958868894,0.0,0.004048843187660668
17839_700,947,,700,42,,,0.0,0.0,0.0,0.0,0.0,947,,0.0,0.013496143958868894,0.0,0.004048843187660668
1936_700,667,,700,42,,,0.0,0.0,0.0,0.0,0.0,667,,0.0,0.013496143958868894,0.0,0.004048843187660668
18344_700,932,,700,42,,,0.0,0.0,0.0,0.0,0.0,932,,0.0,0.013496143958868894,0.0,0.004048843187660668
19091_700,421,,700,42,,,0.0,0.0,0.0,0.0,0.0,421,,0.0,0.013496143958868894,0.0,0.004048843187660668
17811_700,903,,700,42,,,0.0,0.0,0.0,0.0,0.0,903,,0.0,0.013496143958868894,0.0,0.004048843187660668
27282_700,420,,700,42,,,0.0,0.0,0.0,0.0,0.0,420,,0.0,0.013496143958868894,0.0,0.004048843187660668
22701_700,743,,700,41,,,0.0,0.0,0.0,0.0,0.0,743,,0.0,0.013174807197943445,0.0,0.003952442159383033
1554_700,N17,,700,41,,,0.0,0.0,0.0,0.0,0.0,N17,,0.0,0.013174807197943445,0.0,0.003952442159383033
19135_700,502,,700,41,,,0.0,0.0,0.0,0.0,0.0,502,,0.0,0.013174807197943445,0.0,0.003952442159383033
26991_700,861,,700,41,,,0.0,0.0,0.0,0.0,0.0,861,,0.0,0.013174807197943445,0.0,0.003952442159383033
19133_700,494,,700,41,,,0.0,0.0,0.0,0.0,0.0,494,,0.0,0.013174807197943445,0.0,0.003952442159383033
13729_700,794,,700,41,,,0.0,0.0,0.0,0.0,0.0,794,,0.0,0.013174807197943445,0.0,0.003952442159383033
17850_3,960,,3,40,,,0.0,0.0,0.0,0.0,0.0,960,,0.0,0.012853470437017995,0.0,0.0038560411311053984
16709_3,670,,3,40,,,0.0,0.0,0.0,0.0,0.0,670,,0.0,0.012853470437017995,0.0,0.0038560411311053984
18935_700,635,,700,40,,,0.0,0.0,0.0,0.0,0.0,635,,0.0,0.012853470437017995,0.0,0.0038560411311053984
24116_700,RB32,,700,40,,,0.0,0.0,0.0,0.0,0.0,RB32,,0.0,0.012853470437017995,0.0,0.0038560411311053984
18368_700,967,,700,40,,,0.0,0.0,0.0,0.0,0.0,967,,0.0,0.012853470437017995,0.0,0.0038560411311053984
22692_700,712,,700,40,,,0.0,0.0,0.0,0.0,0.0,712,,0.0,0.012853470437017995,0.0,0.0038560411311053984
17838_700,946,,700,40,,,0.0,0.0,0.0,0.0,0.0,946,,0.0,0.012853470437017995,0.0,0.0038560411311053984
22684_700,701,,700,40,,,0.0,0.0,0.0,0.0,0.0,701,,0.0,0.012853470437017995,0.0,0.0038560411311053984
5254_700,836,,700,39,,,0.0,0.0,0.0,0.0,0.0,836,,0.0,0.012532133676092546,0.0,0.0037596401028277635
22709_700,757,,700,39,,,0.0,0.0,0.0,0.0,0.0,757,,0.0,0.012532133676092546,0.0,0.0037596401028277635
27004_700,885,,700,39,,,0.0,0.0,0.0,0.0,0.0,885,,0.0,0.012532133676092546,0.0,0.0037596401028277635
27311_700,460,,700,39,,,0.0,0.0,0.0,0.0,0.0,460,,0.0,0.012532133676092546,0.0,0.0037596401028277635
22695_700,715,,700,39,,,0.0,0.0,0.0,0.0,0.0,715,,0.0,0.012532133676092546,0.0,0.0037596401028277635
17849_3,958,,3,39,,,0.0,0.0,0.0,0.0,0.0,958,,0.0,0.012532133676092546,0.0,0.0037596401028277635
19146_700,515,,700,39,,,0.0,0.0,0.0,0.0,0.0,515,,0.0,0.012532133676092546,0.0,0.0037596401028277635
27356_700,X9,,700,39,,,0.0,0.0,0.0,0.0,0.0,X9,,0.0,0.012532133676092546,0.0,0.0037596401028277635
5250_700,830,,700,39,,,0.0,0.0,0.0,0.0,0.0,830,,0.0,0.012532133676092546,0.0,0.0037596401028277635
17812_700,904,,700,39,,,0.0,0.0,0.0,0.0,0.0,904,,0.0,0.012532133676092546,0.0,0.0037596401028277635
4498_700,705,,700,38,,,0.0,0.0,0.0,0.0,0.0,705,,0.0,0.012210796915167094,0.0,0.003663239074550128
4260_700,911,,700,38,,,0.0,0.0,0.0,0.0,0.0,911,,0.0,0.012210796915167094,0.0,0.003663239074550128
18891_700,562,,700,38,,,0.0,0.0,0.0,0.0,0.0,562,,0.0,0.012210796915167094,0.0,0.003663239074550128
17432_1000,F21,,1000,38,,,0.0,0.0,0.0,0.0,0.0,F21,,0.0,0.012210796915167094,0.0,0.003663239074550128
13543_3,831,,3,38,,,0.0,0.0,0.0,0.0,0.0,831,,0.0,0.012210796915167094,0.0,0.003663239074550128
26788_100,RB36,,100,38,,,0.0,0.0,0.0,0.0,0.0,RB36,,0.0,0.012210796915167094,0.0,0.003663239074550128
27044_700,X19,,700,38,,,0.0,0.0,0.0,0.0,0.0,X19,,0.0,0.012210796915167094,0.0,0.003663239074550128
24849_700,626,,700,38,,,0.0,0.0,0.0,0.0,0.0,626,,0.0,0.012210796915167094,0.0,0.003663239074550128
17850_700,960,,700,38,,,0.0,0.0,0.0,0.0,0.0,960,,0.0,0.012210796915167094,0.0,0.003663239074550128
26791_106,RB61,,106,38,,,0.0,0.0,0.0,0.0,0.0,RB61,,0.0,0.012210796915167094,0.0,0.003663239074550128
28323_106,RB13,,106,38,,,0.0,0.0,0.0,0.0,0.0,RB13,,0.0,0.012210796915167094,0.0,0.003663239074550128
17848_700,957,,700,37,,,0.0,0.0,0.0,0.0,0.0,957,,0.0,0.011889460154241645,0.0,0.0035668380462724933
27944_700,542,,700,37,,,0.0,0.0,0.0,0.0,0.0,542,,0.0,0.011889460154241645,0.0,0.0035668380462724933
5262_700,845,,700,37,,,0.0,0.0,0.0,0.0,0.0,845,,0.0,0.011889460154241645,0.0,0.0035668380462724933
4517_700,763,,700,37,,,0.0,0.0,0.0,0.0,0.0,763,,0.0,0.011889460154241645,0.0,0.0035668380462724933
17541_700,4N,,700,37,,,0.0,0.0,0.0,0.0,0.0,4N,,0.0,0.011889460154241645,0.0,0.0035668380462724933
19115_700,464,,700,37,,,0.0,0.0,0.0,0.0,0.0,464,,0.0,0.011889460154241645,0.0,0.0035668380462724933
22721_700,785,,700,37,,,0.0,0.0,0.0,0.0,0.0,785,,0.0,0.011889460154241645,0.0,0.0035668380462724933
22739_700,758,,700,37,,,0.0,0.0,0.0,0.0,0.0,758,,0.0,0.011889460154241645,0.0,0.0035668380462724933
24840_700,617,,700,37,,,0.0,0.0,0.0,0.0,0.0,617,,0.0,0.011889460154241645,0.0,0.0035668380462724933
27274_700,409,,700,37,,,0.0,0.0,0.0,0.0,0.0,409,,0.0,0.011889460154241645,0.0,0.0035668380462724933
27309_700,458,,700,37,,,0.0,0.0,0.0,0.0,0.0,458,,0.0,0.011889460154241645,0.0,0.0035668380462724933
27957_700,577,,700,37,,,0.0,0.0,0.0,0.0,0.0,577,,0.0,0.011889460154241645,0.0,0.0035668380462724933
26990_700,860,,700,37,,,0.0,0.0,0.0,0.0,0.0,860,,0.0,0.011889460154241645,0.0,0.0035668380462724933
10673_700,673,,700,36,,,0.0,0.0,0.0,0.0,0.0,673,,0.0,0.011568123393316195,0.0,0.0034704370179948585
27347_700,P,,700,36,,,0.0,0.0,0.0,0.0,0.0,P,,0.0,0.011568123393316195,0.0,0.0034704370179948585
1552_700,N15,,700,36,,,0.0,0.0,0.0,0.0,0.0,N15,,0.0,0.011568123393316195,0.0,0.0034704370179948585
4521_700,772,,700,36,,,0.0,0.0,0.0,0.0,0.0,772,,0.0,0.011568123393316195,0.0,0.0034704370179948585
13116_700,25,,700,36,,,0.0,0.0,0.0,0.0,0.0,25,,0.0,0.011568123393316195,0.0,0.0034704370179948585
26998_700,877,,700,36,,,0.0,0.0,0.0,0.0,0.0,877,,0.0,0.011568123393316195,0.0,0.0034704370179948585
19084_700,401,,700,36,,,0.0,0.0,0.0,0.0,0.0,401,,0.0,0.011568123393316195,0.0,0.0034704370179948585
20810_700,RB34,,700,36,,,0.0,0.0,0.0,0.0,0.0,RB34,,0.0,0.011568123393316195,0.0,0.0034704370179948585
22694_700,714,,700,36,,,0.0,0.0,0.0,0.0,0.0,714,,0.0,0.011568123393316195,0.0,0.0034704370179948585
22687_700,704,,700,36,,,0.0,0.0,0.0,0.0,0.0,704,,0.0,0.011568123393316195,0.0,0.0034704370179948585
19087_700,413,,700,36,,,0.0,0.0,0.0,0.0,0.0,413,,0.0,0.011568123393316195,0.0,0.0034704370179948585
26983_700,853,,700,35,,,0.0,0.0,0.0,0.0,0.0,853,,0.0,0.011246786632390746,0.0,0.0033740359897172236
19128_700,484,,700,35,,,0.0,0.0,0.0,0.0,0.0,484,,0.0,0.011246786632390746,0.0,0.0033740359897172236
27270_700,405,,700,35,,,0.0,0.0,0.0,0.0,0.0,405,,0.0,0.011246786632390746,0.0,0.0033740359897172236
17816_700,915,,700,35,,,0.0,0.0,0.0,0.0,0.0,915,,0.0,0.011246786632390746,0.0,0.0033740359897172236
6617_700,751,,700,35,,,0.0,0.0,0.0,0.0,0.0,751,,0.0,0.011246786632390746,0.0,0.0033740359897172236
10684_700,687,,700,35,,,0.0,0.0,0.0,0.0,0.0,687,,0.0,0.011246786632390746,0.0,0.0033740359897172236
5257_3,839,,3,35,,,0.0,0.0,0.0,0.0,0.0,839,,0.0,0.011246786632390746,0.0,0.0033740359897172236
27965_700,587,,700,35,,,0.0,0.0,0.0,0.0,0.0,587,,0.0,0.011246786632390746,0.0,0.0033740359897172236
22644_700,RE3A,,700,35,,,0.0,0.0,0.0,0.0,0.0,RE3A,,0.0,0.011246786632390746,0.0,0.0033740359897172236
17399_700,349,,700,34,,,0.0,0.0,0.0,0.0,0.0,349,,0.0,0.010925449871465296,0.0,0.0032776349614395887
22726_700,794,,700,34,,,0.0,0.0,0.0,0.0,0.0,794,,0.0,0.010925449871465296,0.0,0.0032776349614395887
5333_700,467,,700,34,,,0.0,0.0,0.0,0.0,0.0,467,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27946_700,546,,700,34,,,0.0,0.0,0.0,0.0,0.0,546,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27298_700,438,,700,34,,,0.0,0.0,0.0,0.0,0.0,438,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27312_700,461,,700,34,,,0.0,0.0,0.0,0.0,0.0,461,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27307_700,456,,700,34,,,0.0,0.0,0.0,0.0,0.0,456,,0.0,0.010925449871465296,0.0,0.0032776349614395887
22454_700,545,,700,34,,,0.0,0.0,0.0,0.0,0.0,545,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27967_700,595,,700,34,,,0.0,0.0,0.0,0.0,0.0,595,,0.0,0.010925449871465296,0.0,0.0032776349614395887
22700_700,742,,700,34,,,0.0,0.0,0.0,0.0,0.0,742,,0.0,0.010925449871465296,0.0,0.0032776349614395887
22688_700,705,,700,34,,,0.0,0.0,0.0,0.0,0.0,705,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27306_700,455,,700,34,,,0.0,0.0,0.0,0.0,0.0,455,,0.0,0.010925449871465296,0.0,0.0032776349614395887
24718_700,T6,,700,34,,,0.0,0.0,0.0,0.0,0.0,T6,,0.0,0.010925449871465296,0.0,0.0032776349614395887
19092_700,424,,700,34,,,0.0,0.0,0.0,0.0,0.0,424,,0.0,0.010925449871465296,0.0,0.0032776349614395887
27294_700,434,,700,34,,,0.0,0.0,0.0,0.0,0.0,434,,0.0,0.010925449871465296,0.0,0.0032776349614395887
26519_700,428,,700,34,,,0.0,0.0,0.0,0.0,0.0,428,,0.0,0.010925449871465296,0.0,0.0032776349614395887
22725_700,792,,700,33,,,0.0,0.0,0.0,0.0,0.0,792,,0.0,0.010604113110539846,0.0,0.003181233933161954
19211_700,X43,,700,33,,,0.0,0.0,0.0,0.0,0.0,X43,,0.0,0.010604113110539846,0.0,0.003181233933161954
4492_700,700,,700,33,,,0.0,0.0,0.0,0.0,0.0,700,,0.0,0.010604113110539846,0.0,0.003181233933161954
27961_700,581,,700,33,,,0.0,0.0,0.0,0.0,0.0,581,,0.0,0.010604113110539846,0.0,0.003181233933161954
17485_700,N35,,700,33,,,0.0,0.0,0.0,0.0,0.0,N35,,0.0,0.010604113110539846,0.0,0.003181233933161954
